product_id,category,total_orders,total_revenue,active_months,seasonality_score,peak_to_mean,peak_month,peak_quarter,peak_quarter_share,confidence_level
84bfcd3c1a4f15e9bd5867a775e232d9,auto,1,11.0,1,3.3166247903554,12.0,12,4,1.0,low
84bfcd816fd74a36bfaee19837bb4b38,auto,1,285.0,1,3.3166247903554,12.0,10,4,1.0,low
cc5004d18b1b9d795cb5043c2d75f66c,sports_leisure,1,29.01,1,3.3166247903554,12.0,11,4,1.0,low
84c6e1fb0400fb720bfd40e3396e9044,furniture_decor,1,169.9,1,3.3166247903554,12.0,1,1,1.0,low
84c7330da95da86fa555e15070a8b1d3,garden_tools,1,73.56,1,3.3166247903554,12.0,7,3,1.0,low
84cdff92b3a55fc67a2b0bbdae9b57bf,furniture_decor,1,195.9,1,3.3166247903554,12.0,10,4,1.0,low
84d587fc7738e0359fa9ec3e9620c45c,auto,1,64.9,1,3.3166247903554,12.0,11,4,1.0,low
84d85a2f13ed52a5f07ce6d1497a397d,furniture_decor,1,31.9,1,3.3166247903554,12.0,7,3,1.0,low
84dbbf250f38d116d02dcffcb3d39432,market_place,1,32.3,1,3.3166247903554,12.0,12,4,1.0,low
8546c6aec945658dd6de0b125806bc8a,furniture_decor,1,98.7,1,3.3166247903554,12.0,7,3,1.0,low
854dea7019a248cec54711ded4744e30,watches_gifts,1,349.9,1,3.3166247903554,12.0,10,4,1.0,low
8551bb37c32cf4ff78125402b9c1942f,auto,1,29.9,1,3.3166247903554,12.0,11,4,1.0,low
85567ceb8a1521a09cdab785ab726b03,toys,1,109.9,1,3.3166247903554,12.0,12,4,1.0,low
84c14b1bdd1a86dad802e0863ef5385e,bed_bath_table,1,127.99,1,3.3166247903554,12.0,3,1,1.0,low
cc514b7c628e44d19db432762a00942e,watches_gifts,1,284.9,1,3.3166247903554,12.0,9,3,1.0,low
cc52718406f03a562ccf2bf14f584887,consoles_games,1,21.0,1,3.3166247903554,12.0,12,4,1.0,low
cc53571eed3eb6a52148b2145955a0ef,toys,1,329.8,1,3.3166247903554,12.0,9,3,1.0,low
cc59cf334461196527f790e5c9191ece,pet_shop,1,148.0,1,3.3166247903554,12.0,11,4,1.0,low
cc5f571540b1308f27ed78b5ee3300fa,fashion_bags_accessories,1,20.3,1,3.3166247903554,12.0,12,4,1.0,low
844c6d466a0b3ae37536094e43dc4522,telephony,1,21.99,1,3.3166247903554,12.0,12,4,1.0,low
844f0dc5dc6484304c769ce90e7a2c48,fashion_underwear_beach,1,51.0,1,3.3166247903554,12.0,3,1,1.0,low
8453809459840629ed9a2ba9735c551e,furniture_decor,1,39.9,1,3.3166247903554,12.0,2,1,1.0,low
846b03a807e25ffd1d787e1ff9e0b610,health_beauty,1,32.9,1,3.3166247903554,12.0,12,4,1.0,low
8471182114c4e0e3b1586fef0ad240a9,auto,1,144.9,1,3.3166247903554,12.0,12,4,1.0,low
84b6ea77a72c80fa8f23287a4e6c1dc8,fashion_shoes,1,71.82,1,3.3166247903554,12.0,7,3,1.0,low
847ae12131fb2ab1eadf2a377dc1e620,furniture_decor,1,239.99,1,3.3166247903554,12.0,11,4,1.0,low
848064637fb2f160e5456e94f1f58d5c,bed_bath_table,1,65.0,1,3.3166247903554,12.0,9,3,1.0,low
848ee292f94a4a1f90568ee34d264353,books_technical,1,90.0,1,3.3166247903554,12.0,9,3,1.0,low
84937bc75b42166135cebb022d7b262b,auto,1,69.9,1,3.3166247903554,12.0,12,4,1.0,low
8497f1169a2edddf1a2a226f653be594,sports_leisure,1,28.99,1,3.3166247903554,12.0,11,4,1.0,low
8498a9b0c20fa9075241141de7f756fb,sports_leisure,1,99.9,1,3.3166247903554,12.0,11,4,1.0,low
84a415b540127f35a8c3be2a73428cfb,housewares,1,90.0,1,3.3166247903554,12.0,11,4,1.0,low
84a517a0e06ef2a45abff3cab3f0ad0e,computers_accessories,1,83.23,1,3.3166247903554,12.0,11,4,1.0,low
84a77e7e0bd4806ffd493e8a8c37737d,stationery,1,59.98,1,3.3166247903554,12.0,8,3,1.0,low
84b07ca699022a5dde105eddb4aac42c,health_beauty,1,166.0,1,3.3166247903554,12.0,4,2,1.0,low
84b5585dfc98bbd06e91c408c91bf226,auto,1,99.99,1,3.3166247903554,12.0,9,3,1.0,low
84dd5aaecdb39b406c39de952b13f394,stationery,1,230.0,1,3.3166247903554,12.0,12,4,1.0,low
938052cbcbf90d7db22c1ec6321b050d,auto,1,549.0,1,3.3166247903554,12.0,11,4,1.0,low
9384e66a84d6f8833eb4c69a3d537fef,health_beauty,2,71.8,1,3.3166247903554,12.0,11,4,1.0,low
9386012b71cfdcc82a3fe58df7e8c0c5,cool_stuff,1,124.9,1,3.3166247903554,12.0,8,3,1.0,low
9389eab000375a2774d1b51cdeef90e1,housewares,1,299.9,1,3.3166247903554,12.0,8,3,1.0,low
938d2bbf637fa7e013e37477da0969c0,fashion_bags_accessories,1,59.9,1,3.3166247903554,12.0,9,3,1.0,low
941fede5c398c3c84cac6e6c832c2b11,housewares,1,52.88,1,3.3166247903554,12.0,6,2,1.0,low
9420f15c30b82da057082b08883cdf5d,toys,1,29.9,1,3.3166247903554,12.0,11,4,1.0,low
94254892148eb9bf4087a3e0886f3f30,cool_stuff,1,59.99,1,3.3166247903554,12.0,6,2,1.0,low
942bede3ef6a71e73b5f0ae6ca2f64d9,fashion_shoes,1,29.9,1,3.3166247903554,12.0,5,2,1.0,low
93bfa65df8dfa699ddfb2693172f6f44,furniture_decor,1,148.0,1,3.3166247903554,12.0,2,1,1.0,low
8c22b9ad6943f7dfc87fde6fb92ab133,office_furniture,1,136.99,1,3.3166247903554,12.0,2,1,1.0,low
93c311d5adbe1ef297001d0b6f19894e,furniture_decor,1,29.9,1,3.3166247903554,12.0,2,1,1.0,low
93c601273c90caca6b37d54b0e6f1ead,bed_bath_table,1,99.0,1,3.3166247903554,12.0,8,3,1.0,low
93cbda98bb66aaaae2ab0a7789dfc87b,cool_stuff,1,197.0,1,3.3166247903554,12.0,9,3,1.0,low
93d23871be3281f1b1ee4962ecfd791b,cool_stuff,2,80.0,1,3.3166247903554,12.0,8,3,1.0,low
93d9ed4fb2b32cec509eae4f1860687d,christmas_supplies,1,29.9,1,3.3166247903554,12.0,6,2,1.0,low
93dc30627407d30e6917279857c8d9f1,stationery,1,164.9,1,3.3166247903554,12.0,2,1,1.0,low
93dd9d8291fad4757cf910f1a80eb0ac,bed_bath_table,1,40.0,1,3.3166247903554,12.0,5,2,1.0,low
93e0df39afbe96d9194642c0b9330c60,furniture_decor,1,39.99,1,3.3166247903554,12.0,3,1,1.0,low
93e6c730cc84ef7cfdd20cdfb2269144,furniture_decor,1,376.96,1,3.3166247903554,12.0,7,3,1.0,low
c67b3dcc9c4490a8f7e41abd65cf9eab,small_appliances,1,72.34,1,3.3166247903554,12.0,10,4,1.0,low
93c285dad77a797cf2193ead6afbe107,housewares,1,65.9,1,3.3166247903554,12.0,9,3,1.0,low
c6cae2869a248cef27c00f3340ac90a6,furniture_decor,1,227.70000000000002,1,3.3166247903554,12.0,10,4,1.0,low
c6cd44f8f6b12ff7a20d0b51ff3bfc82,toys,1,149.99,1,3.3166247903554,12.0,9,3,1.0,low
c6dd67cc1a32588ce8498afdb3c07b20,housewares,1,21.8,1,3.3166247903554,12.0,7,3,1.0,low
c6e37798f72f83c034ba97e2680cb5d5,computers_accessories,1,75.9,1,3.3166247903554,12.0,9,3,1.0,low
c6e3c9a59b663e36a8b95b2dde81fa33,sports_leisure,2,388.0,1,3.3166247903554,12.0,11,4,1.0,low
c6e4094f85503e051a1ae5e213d5d1ba,construction_tools_safety,1,177.9,1,3.3166247903554,12.0,11,4,1.0,low
c6e4e4c07bcb50a1dc0d54fbbb7ebbe7,home_appliances,1,119.0,1,3.3166247903554,12.0,8,3,1.0,low
9351b1e4334769dc0abe871ee3c7abc3,health_beauty,2,157.8,1,3.3166247903554,12.0,12,4,1.0,low
9356e329596e5fc475c12883ff743f0b,computers_accessories,1,279.9,1,3.3166247903554,12.0,2,1,1.0,low
9359cb8632f702a16b12ff5464d82d03,bed_bath_table,1,119.9,1,3.3166247903554,12.0,10,4,1.0,low
c6a988c762b18da642d772a1f1ddb782,housewares,1,25.0,1,3.3166247903554,12.0,11,4,1.0,low
c67cd635f352f381fa2936b55e744d37,furniture_decor,1,9.9,1,3.3166247903554,12.0,10,4,1.0,low
c681df24c54f79b5eab51e15b603abf8,garden_tools,1,28.28,1,3.3166247903554,12.0,5,2,1.0,low
c686d4fd1e845efd1b98db8220f0af3b,bed_bath_table,1,198.9,1,3.3166247903554,12.0,11,4,1.0,low
c68cb347b4ee03689ba20e2ff229fb1a,bed_bath_table,1,25.5,1,3.3166247903554,12.0,12,4,1.0,low
c695342500b74ff952db47b541726de1,health_beauty,2,23.98,1,3.3166247903554,12.0,12,4,1.0,low
c6976aecdc5f7b5964f18b71ebf12978,luggage_accessories,1,48.9,1,3.3166247903554,12.0,8,3,1.0,low
c69ba46dec8f8fe69ba08a6e8cc6ef05,toys,1,144.9,1,3.3166247903554,12.0,5,2,1.0,low
c6a212ed7d57767d94530e11fabcd06f,auto,1,47.99,1,3.3166247903554,12.0,8,3,1.0,low
c6a45b8202c0b9ec28315a3a43a83ddc,bed_bath_table,1,81.4,1,3.3166247903554,12.0,11,4,1.0,low
c6a5b2b8610b3206be072c211b70ba69,stationery,1,79.0,1,3.3166247903554,12.0,9,3,1.0,low
935ecd8480175c412fd8847ccc4eff16,sports_leisure,1,99.9,1,3.3166247903554,12.0,12,4,1.0,low
c664fefd1535d526b427ea18dab22bd3,housewares,1,89.9,1,3.3166247903554,12.0,8,3,1.0,low
c667317c8619402c91347027f2dadbce,furniture_decor,1,39.99,1,3.3166247903554,12.0,7,3,1.0,low
c66f4d77ea8fb8fb4cd25ecc70dbacf7,bed_bath_table,1,179.46,1,3.3166247903554,12.0,9,3,1.0,low
9431c1bc614592c4c3392c6f9c1a0b89,consoles_games,1,535.0,1,3.3166247903554,12.0,8,3,1.0,low
943370eeb193fe1ac6da5c2229aa4f69,fashion_bags_accessories,1,44.99,1,3.3166247903554,12.0,9,3,1.0,low
9437358367868e28d75ce47e393eef99,sports_leisure,2,220.0,1,3.3166247903554,12.0,4,2,1.0,low
943d06ea87dd9b6336a4b846b104acbc,toys,1,55.9,1,3.3166247903554,12.0,10,4,1.0,low
94dfe961f86c1f33e5387b6c59201fc7,garden_tools,1,224.9,1,3.3166247903554,12.0,9,3,1.0,low
94e25ee525bdcdce608d423d902a0372,food_drink,1,137.2,1,3.3166247903554,12.0,11,4,1.0,low
94e7891ebd952f90c83f1f27a38dec56,telephony,1,21.99,1,3.3166247903554,12.0,11,4,1.0,low
944a8fa6055b8213f9e715720d4e2d5c,bed_bath_table,1,119.9,1,3.3166247903554,12.0,10,4,1.0,low
94ea362da29f43390e967e874c6fa842,sports_leisure,1,140.0,1,3.3166247903554,12.0,5,2,1.0,low
9472a43e0457615f2742ac021d769197,fashion_male_clothing,1,199.9,1,3.3166247903554,12.0,2,1,1.0,low
9477e72598d2f21dc53f809bd42cf7a2,home_confort,2,699.95,1,3.3166247903554,12.0,7,3,1.0,low
9478ba3a27de728ec65cf5048a23f34c,bed_bath_table,2,104.22,1,3.3166247903554,12.0,11,4,1.0,low
948330c196b6b9a13386fa192380e3df,musical_instruments,1,739.9,1,3.3166247903554,12.0,11,4,1.0,low
948b143a942ee5c521acea82547b623a,housewares,1,52.5,1,3.3166247903554,12.0,12,4,1.0,low
948c22764c5080442c29a9c3da89b40f,bed_bath_table,1,159.9,1,3.3166247903554,12.0,11,4,1.0,low
94957e92f3bfe1d1b2330039dc803853,furniture_decor,1,44.99,1,3.3166247903554,12.0,2,1,1.0,low
94972ba3b1856e8453d8a0b4d522aa36,bed_bath_table,1,28.0,1,3.3166247903554,12.0,10,4,1.0,low
94982c575245c1664b51851ec653a79e,furniture_decor,1,40.0,1,3.3166247903554,12.0,11,4,1.0,low
94e7b2eb60fecce634f6dac06285c3a4,computers_accessories,1,289.0,1,3.3166247903554,12.0,12,4,1.0,low
9451e630d725c4bb7a5a206b48b99486,baby,2,79.0,1,3.3166247903554,12.0,11,4,1.0,low
9456c129f470955000d28c94f73340cd,sports_leisure,1,75.0,1,3.3166247903554,12.0,9,3,1.0,low
945d5b64caf3027a69078cd3254657a7,unknown,1,80.0,1,3.3166247903554,12.0,4,2,1.0,low
946b20e2799c73ad1f8f95440f723ce4,bed_bath_table,1,210.0,1,3.3166247903554,12.0,11,4,1.0,low
946cde79b9ebdfcbd56c52a405cc54dc,unknown,1,75.0,1,3.3166247903554,12.0,9,3,1.0,low
93f7388e80dcc16be349c47fc83f56d0,books_technical,1,145.35,1,3.3166247903554,12.0,9,3,1.0,low
93f8951fb9bd7dc84f80350de6fadbd9,toys,1,99.9,1,3.3166247903554,12.0,11,4,1.0,low
93f9c7eb069e7ef8685ebe71ca606135,telephony,1,140.0,1,3.3166247903554,12.0,10,4,1.0,low
93fd807bea9d7cf539c1f5e0ef7ab1b5,furniture_decor,1,55.7,1,3.3166247903554,12.0,2,1,1.0,low
93ff19f54af8a64683cfe497020c7e4f,construction_tools_safety,1,399.93,1,3.3166247903554,12.0,12,4,1.0,low
c664c542e1b5e86f3d912200595894c9,auto,1,14.9,1,3.3166247903554,12.0,9,3,1.0,low
940bcece77e20a1f6a21c1b7d4be75c6,computers_accessories,1,72.0,1,3.3166247903554,12.0,10,4,1.0,low
9414323ebb3ebedacbca284868df0eb5,bed_bath_table,1,246.99,1,3.3166247903554,12.0,4,2,1.0,low
94147506059b815e058b7ffeb6b671b9,health_beauty,1,219.9,1,3.3166247903554,12.0,4,2,1.0,low
94ab89bbeb920c479a0a9ed200c77274,auto,1,169.99,1,3.3166247903554,12.0,11,4,1.0,low
c63232ceb5c57348893f48cc65f2f110,housewares,1,65.41,1,3.3166247903554,12.0,11,4,1.0,low
c63aa9195696eccba5bebc6d7a20aedc,health_beauty,1,24.99,1,3.3166247903554,12.0,9,3,1.0,low
c64343b6e8d5be28f6564c6959cdfa7c,furniture_decor,1,194.9,1,3.3166247903554,12.0,2,1,1.0,low
c64fe38b4cd06cf7160d9505aa87b8c4,furniture_decor,1,69.99,1,3.3166247903554,12.0,2,1,1.0,low
c64ff741cd910a276a6c328f95124a4f,toys,1,15.0,1,3.3166247903554,12.0,11,4,1.0,low
c656d2d3950c3165ec6574f3f6b9353e,toys,1,149.99,1,3.3166247903554,12.0,3,1,1.0,low
9407fd9807ea10c6e90e0331c34f0f14,fashion_bags_accessories,1,59.9,1,3.3166247903554,12.0,9,3,1.0,low
c71cb8cbef2337bd69b95a02e4e682d4,stationery,1,39.9,1,3.3166247903554,12.0,7,3,1.0,low
c71e30e1285841f78393e11f76177675,sports_leisure,1,12.5,1,3.3166247903554,12.0,10,4,1.0,low
c71f83052356c632aca23cdc29abca86,health_beauty,1,70.35,1,3.3166247903554,12.0,9,3,1.0,low
c7296f9449f86afc5688984ed1c170a2,fashion_male_clothing,1,292.5,1,3.3166247903554,12.0,12,4,1.0,low
c72a1a8c3bbe15206d1880cedc7bd791,computers_accessories,1,1011.86,1,3.3166247903554,12.0,11,4,1.0,low
c72b807dcfa40a24d64f7adf35bfc205,stationery,1,66.5,1,3.3166247903554,12.0,11,4,1.0,low
c72d57da8ba2412527531d97106eb8ef,telephony,2,39.8,1,3.3166247903554,12.0,10,4,1.0,low
c72e18b3fe2739b8d24ebf3102450f37,telephony,1,180.0,1,3.3166247903554,12.0,11,4,1.0,low
c73c029653f68c6a83cb371dd148adbd,bed_bath_table,1,145.99,1,3.3166247903554,12.0,9,3,1.0,low
c73c3f65a5c288407f6d95b367e47dee,auto,1,158.0,1,3.3166247903554,12.0,10,4,1.0,low
c6c4ba8c85c4f5ffa22b732272a0e99d,sports_leisure,1,399.0,1,3.3166247903554,12.0,9,3,1.0,low
924b2122bcd5d6eb53d37a167d3b1d47,watches_gifts,1,38.0,1,3.3166247903554,12.0,12,4,1.0,low
924d6619805478222273ab8ca2540b25,watches_gifts,1,49.0,1,3.3166247903554,12.0,10,4,1.0,low
9251443819682703b07d22f78d20d603,fashion_bags_accessories,1,14.9,1,3.3166247903554,12.0,1,1,1.0,low
92e22f96f92bc2dc5d6504f301010a34,auto,1,45.9,1,3.3166247903554,12.0,11,4,1.0,low
92e2d2146e433cd4d1f09a3f8633ead0,bed_bath_table,1,79.9,1,3.3166247903554,12.0,6,2,1.0,low
92f02eda1a2e9693260a62c8af2f73be,sports_leisure,1,59.9,1,3.3166247903554,12.0,5,2,1.0,low
92f1f77b7f3c73831fef53406c195302,telephony,1,79.0,1,3.3166247903554,12.0,11,4,1.0,low
930363fe8355b51e7bb4154214246561,unknown,1,19.7,1,3.3166247903554,12.0,7,3,1.0,low
930987da9df8e7d52d8072b5d7de5f6b,garden_tools,1,32.83,1,3.3166247903554,12.0,9,3,1.0,low
9270f3b77242cf44ed272b9c1c0f8653,housewares,1,176.9,1,3.3166247903554,12.0,5,2,1.0,low
924a205abfeafade92cf663f19265e94,books_technical,1,79.0,1,3.3166247903554,12.0,9,3,1.0,low
91c1df7de7a609fea82ba617a6ec2d6e,toys,1,140.93,1,3.3166247903554,12.0,12,4,1.0,low
91cc456718659c7d18785370cb68e64a,auto,1,19.99,1,3.3166247903554,12.0,7,3,1.0,low
91d61438eb9c4168814ac58103174e40,telephony,1,21.99,1,3.3166247903554,12.0,10,4,1.0,low
91e6a181c1ebe734ab459822cee89763,watches_gifts,1,50.0,1,3.3166247903554,12.0,12,4,1.0,low
9255fec6c5428d1d69871b8d98741e1f,toys,1,75.0,1,3.3166247903554,12.0,9,3,1.0,low
9256d5ffeddcdb1ee516de53414ff1a2,telephony,1,21.99,1,3.3166247903554,12.0,12,4,1.0,low
9257d3f01cd400076c63470f92434c7e,cool_stuff,1,32.9,1,3.3166247903554,12.0,11,4,1.0,low
925e74f05a815d63be377531002e29b3,bed_bath_table,1,48.9,1,3.3166247903554,12.0,11,4,1.0,low
926059cf1853879e8f148194b151ed49,auto,1,642.0,1,3.3166247903554,12.0,6,2,1.0,low
9262b60f16a326c81c74275472fbe0ce,cool_stuff,1,62.9,1,3.3166247903554,12.0,2,1,1.0,low
c7182d82bf8681373385017d2b516bd6,fashion_bags_accessories,1,99.95,1,3.3166247903554,12.0,9,3,1.0,low
926da363bc2ff4e30e0ee93403af0a44,stationery,1,269.9,1,3.3166247903554,12.0,11,4,1.0,low
926e66aed471a4345d1c8d70b60c1874,sports_leisure,1,438.99,1,3.3166247903554,12.0,11,4,1.0,low
920840f7899b13c467d223950c89e9e9,baby,1,20.99,1,3.3166247903554,12.0,4,2,1.0,low
920bf581fe574693cfaa6ed89a4037be,watches_gifts,1,104.69,1,3.3166247903554,12.0,5,2,1.0,low
920efad5907c4034a1ef4c4c11b17fee,telephony,1,28.99,1,3.3166247903554,12.0,11,4,1.0,low
92157883fe5bfd9c6967c8738c03d590,musical_instruments,1,1125.9,1,3.3166247903554,12.0,12,4,1.0,low
921a192e87274fd48d2e395b0a4facea,electronics,1,37.8,1,3.3166247903554,12.0,11,4,1.0,low
9223a3da528213e384a176a70d92130a,sports_leisure,1,109.99,1,3.3166247903554,12.0,8,3,1.0,low
922ec0e0e2ca6416b4671198410cbf50,luggage_accessories,1,79.0,1,3.3166247903554,12.0,11,4,1.0,low
92a0ba05cdafc24128ead0890a8a2c79,books_imported,1,19.99,1,3.3166247903554,12.0,4,2,1.0,low
926454d19f2417167bf0a9488af66a4a,sports_leisure,1,780.0,1,3.3166247903554,12.0,6,2,1.0,low
92db64b9fbf288bcf880be1fdd53f78e,health_beauty,1,164.9,1,3.3166247903554,12.0,8,3,1.0,low
92e16cf2fab490ab9ae87a305d5f8f7f,perfumery,3,159.96,1,3.3166247903554,12.0,6,2,1.0,low
9365637689c1c805da9e3296f43bf4b7,telephony,1,19.9,1,3.3166247903554,12.0,9,3,1.0,low
93709a210f8c878e1d9b12ff28580f2e,watches_gifts,1,279.65,1,3.3166247903554,12.0,12,4,1.0,low
93719014f156d3fa9e0511cd0ab96315,cool_stuff,1,350.0,1,3.3166247903554,12.0,9,3,1.0,low
9375d96ff0ad81493ff5231497e170f1,dvds_blu_ray,1,16.9,1,3.3166247903554,12.0,8,3,1.0,low
c6e5e65a8d521761e0d1a4f6812fc2ea,watches_gifts,1,790.0,1,3.3166247903554,12.0,11,4,1.0,low
c6f91a747904e6f2a5164c862c3b6633,fashion_bags_accessories,2,79.97,1,3.3166247903554,12.0,8,3,1.0,low
c702ae743958a81cd230189d4e72674c,computers_accessories,1,28.9,1,3.3166247903554,12.0,11,4,1.0,low
c703e384a7fabd713992454d68e37d46,fashion_bags_accessories,1,69.9,1,3.3166247903554,12.0,6,2,1.0,low
9276ddb0d445c1bfcac493452b6f0ba4,telephony,1,27.99,1,3.3166247903554,12.0,11,4,1.0,low
c708e48bf01416863f8bc5d3e8ad5de8,stationery,1,89.0,1,3.3166247903554,12.0,7,3,1.0,low
c70b245be241b2912373e109362c56c2,bed_bath_table,1,199.99,1,3.3166247903554,12.0,8,3,1.0,low
c710d4f0236009b5f3091aa6ccdc4760,health_beauty,1,38.9,1,3.3166247903554,12.0,8,3,1.0,low
931c60354b3929e5d44693757b11b5c0,health_beauty,1,267.0,1,3.3166247903554,12.0,9,3,1.0,low
9321b2e4e8fe357fe2e3bad624229bd5,perfumery,1,489.9,1,3.3166247903554,12.0,1,1,1.0,low
9331902511470e97acfdbe2c30db3551,watches_gifts,1,197.8,1,3.3166247903554,12.0,5,2,1.0,low
93914ef5901d870afb5c7c9ac77a50a9,furniture_decor,1,118.39,1,3.3166247903554,12.0,11,4,1.0,low
c6aeb159daefcd63e4caed10bf47ef0b,toys,1,179.9,1,3.3166247903554,12.0,8,3,1.0,low
c6b0d66ba7993cb94d4a19d1578ba802,bed_bath_table,1,69.99,1,3.3166247903554,12.0,5,2,1.0,low
c6bdd07f0a20ccd19d51de91c1551952,computers_accessories,1,135.0,1,3.3166247903554,12.0,11,4,1.0,low
c7079d23bead81759eb7c670b96728bc,sports_leisure,1,91.99,1,3.3166247903554,12.0,3,1,1.0,low
92785d022b4e0e6b7cafc45f87a281fb,unknown,2,68.6,1,3.3166247903554,12.0,11,4,1.0,low
927c2a01437aaec44d9b67f277b55eab,office_furniture,1,199.99,1,3.3166247903554,12.0,2,1,1.0,low
9281e35939ed4db9a1ff7001d673e510,home_appliances,1,45.0,1,3.3166247903554,12.0,2,1,1.0,low
928206689f0543a9844ec994c66400fd,toys,1,82.9,1,3.3166247903554,12.0,5,2,1.0,low
92857a2b590adeae8d5992511dc197e9,food,1,18.45,1,3.3166247903554,12.0,12,4,1.0,low
9291234bfd76d396f56b5175d435dd84,furniture_decor,1,12.9,1,3.3166247903554,12.0,4,2,1.0,low
9295e6204ae4b6e0948ab60d4ee304f7,cool_stuff,1,57.99,1,3.3166247903554,12.0,6,2,1.0,low
9298a9128d39e1ff0dc62e143e8bd328,bed_bath_table,1,84.9,1,3.3166247903554,12.0,11,4,1.0,low
9334fc63bffa67f685c03b1dc24df180,health_beauty,1,9.4,1,3.3166247903554,12.0,6,2,1.0,low
93379aae3263d95b317cf987e99d9d0a,sports_leisure,1,27.9,1,3.3166247903554,12.0,3,1,1.0,low
92d68e4fc956bc1c90a3aa37916b212f,toys,1,181.55,1,3.3166247903554,12.0,5,2,1.0,low
933de9d29576bc63831e54f7b5bacb8c,bed_bath_table,1,38.9,1,3.3166247903554,12.0,10,4,1.0,low
933f4f76eae38d2a97ecfb7c6355f0bc,health_beauty,1,1499.9,1,3.3166247903554,12.0,12,4,1.0,low
9343856b202bd10630a59b79d8f61cbc,sports_leisure,1,14.99,1,3.3166247903554,12.0,6,2,1.0,low
9344d66c54dbfbe44417c69d95d437bb,books_general_interest,1,46.4,1,3.3166247903554,12.0,6,2,1.0,low
93469d43c0b67d96b6b9156ba384f78d,garden_tools,1,7.59,1,3.3166247903554,12.0,8,3,1.0,low
92c92e54ea03085ca64e3556bdc18689,office_furniture,1,319.96,1,3.3166247903554,12.0,11,4,1.0,low
92cba5857ead78ea248ac2f9ada31594,auto,1,210.0,1,3.3166247903554,12.0,4,2,1.0,low
92d16b48c50da1af3a50c6e73eb5d23f,bed_bath_table,1,89.9,1,3.3166247903554,12.0,2,1,1.0,low
92d2d88b37a70060bd536b8790d9edaa,housewares,1,135.0,1,3.3166247903554,12.0,10,4,1.0,low
92d5ae8e42c4599266f210bf0469ae9b,watches_gifts,1,229.89,1,3.3166247903554,12.0,12,4,1.0,low
933c087730a6c93d94f4faa02ac3e37c,computers_accessories,1,89.0,1,3.3166247903554,12.0,3,1,1.0,low
963022ab2afed8b12ad312739a142b07,furniture_decor,2,178.36,1,3.3166247903554,12.0,5,2,1.0,low
96b98d97d2ecc26af3bc439935d9dc46,bed_bath_table,3,359.70000000000005,1,3.3166247903554,12.0,4,2,1.0,low
96bbf32ba8cc8686a26742f4ede4aa34,fashion_bags_accessories,1,117.9,1,3.3166247903554,12.0,10,4,1.0,low
96bcd2d5266412b1a43593fe5b904536,garden_tools,1,219.0,1,3.3166247903554,12.0,5,2,1.0,low
96c25526a5b2b25769c0c24bd89afb18,sports_leisure,1,104.9,1,3.3166247903554,12.0,4,2,1.0,low
96c71a33864212d98d1df6c9b7e701ba,cool_stuff,1,96.2,1,3.3166247903554,12.0,11,4,1.0,low
96693703af76b26b2d20895a71ea98b4,health_beauty,1,34.0,1,3.3166247903554,12.0,5,2,1.0,low
966e3b7ca65648df1608c8885d04bc0f,sports_leisure,1,19.99,1,3.3166247903554,12.0,7,3,1.0,low
9674b7f245c1d659972605a979ac3dcf,office_furniture,1,149.98,1,3.3166247903554,12.0,7,3,1.0,low
967a628ee966c8a0a167ed5efaba52a0,furniture_decor,1,279.99,1,3.3166247903554,12.0,7,3,1.0,low
94aa4a6893284c0236d6c79c194ef5a6,stationery,1,149.0,1,3.3166247903554,12.0,7,3,1.0,low
967f92d9c1776171b28840fb8b644c36,computers_accessories,1,94.9,1,3.3166247903554,12.0,10,4,1.0,low
9680867d27bf4f20ac82adbe4dbae9ec,health_beauty,1,277.0,1,3.3166247903554,12.0,3,1,1.0,low
9686ff1a707a2d304c547f82535c5ee5,watches_gifts,1,85.0,1,3.3166247903554,12.0,10,4,1.0,low
968811b51a38b97a73d9fdf59face469,construction_tools_construction,1,89.9,1,3.3166247903554,12.0,11,4,1.0,low
969250f1300755ae847449ef253547f1,perfumery,1,96.0,1,3.3166247903554,12.0,6,2,1.0,low
c4f8e50f322e3f8b523e0e26559144ac,toys,1,159.9,1,3.3166247903554,12.0,12,4,1.0,low
c4fa0206ee58c2694c9642e6483b576a,perfumery,2,216.0,1,3.3166247903554,12.0,7,3,1.0,low
c4fc41aafff1435a44e93e06adc74bbf,computers_accessories,1,51.9,1,3.3166247903554,12.0,11,4,1.0,low
c4fde94eab39fba350fee41d60ffd8f9,auto,2,115.2,1,3.3166247903554,12.0,11,4,1.0,low
c4fe6560e914f2830b4a189e91202c29,sports_leisure,1,43.9,1,3.3166247903554,12.0,11,4,1.0,low
967ec52b0c55fe9ccde964df30cef64e,housewares,1,48.9,1,3.3166247903554,12.0,5,2,1.0,low
9653bfe8d97baee3031ad3d15b73584b,auto,1,174.99,1,3.3166247903554,12.0,11,4,1.0,low
96569e968da124eb728f96aa8700b75b,bed_bath_table,1,39.9,1,3.3166247903554,12.0,11,4,1.0,low
95ddb6784d69952b116fd5bb2408b788,housewares,1,39.6,1,3.3166247903554,12.0,7,3,1.0,low
95df8ca600dda9824d93795c9066eb6c,bed_bath_table,1,149.8,1,3.3166247903554,12.0,3,1,1.0,low
95e18e6f72e096de84ad972456780aa0,health_beauty,1,10.0,1,3.3166247903554,12.0,6,2,1.0,low
